PostID,UserID,Content,Timestamp,Likes,Retweets,Hashtags,SentimentScore
162,6,Loving the new update!,2025-03-21 13:00:59,14,38,"#tech,#love",-0.53
163,7,Great performance on mobile.,2025-03-27 01:00:59,21,47,"#cleanUI,#social,#mood",-0.2
164,8,Loving the new update!,2025-03-23 02:00:59,44,0,"#social,#fail,#love",-0.94
165,7,Needs dark mode ASAP!,2025-03-26 17:00:59,0,20,"#cleanUI,#mood,#design",0.39
166,6,Such a smooth interface!,2025-03-19 08:00:59,116,2,"#fail,#tech,#UX",0.06
167,8,Absolutely love the UX!,2025-03-24 01:00:59,46,31,#cleanUI,0.99
168,10,I’m impressed with the speed.,2025-03-17 22:00:59,33,8,"#social,#love",0.27
169,9,Great performance on mobile.,2025-03-25 16:00:59,23,8,#cleanUI,-0.25
170,6,I’m impressed with the speed.,2025-03-23 06:00:59,51,19,#tech,0.98
171,8,Great performance on mobile.,2025-03-20 18:00:59,94,5,#tech,-0.68
172,6,Can’t stop using it!,2025-03-22 03:00:59,113,8,"#UX,#bug",-0.72
173,7,Worst experience ever.,2025-03-20 01:00:59,120,22,"#mood,#cleanUI,#design",-0.29
174,5,Worst experience ever.,2025-03-20 12:00:59,125,17,#fail,0.11
175,3,I’m impressed with the speed.,2025-03-19 09:00:59,79,6,"#design,#tech,#mood",0.66
176,6,Just another day...,2025-03-25 00:00:59,36,47,"#tech,#social",-0.36
177,5,Great performance on mobile.,2025-03-18 12:00:59,27,41,#fail,0.39
178,5,Worst experience ever.,2025-03-18 14:00:59,99,38,"#social,#cleanUI,#love",0.56
179,9,I’m impressed with the speed.,2025-03-24 18:00:59,8,29,"#UX,#tech",0.11
180,2,Needs dark mode ASAP!,2025-03-19 04:00:59,106,4,"#AI,#mood,#cleanUI",-0.28
181,7,This app keeps crashing. So annoying.,2025-03-25 13:00:59,101,27,#bug,0.26
182,9,Can’t stop using it!,2025-03-27 06:00:59,85,34,#design,0.68
183,6,Worst experience ever.,2025-03-23 04:00:59,37,45,#design,-0.14
184,3,I’m impressed with the speed.,2025-03-21 02:00:59,45,26,"#tech,#fail,#cleanUI",0.74
185,2,This app keeps crashing. So annoying.,2025-03-23 19:00:59,86,39,#UX,0.34
186,1,Can’t stop using it!,2025-03-26 22:00:59,126,15,"#social,#fail,#bug",0.58
187,7,Worst experience ever.,2025-03-24 16:00:59,110,13,"#bug,#love",0.27
188,7,This app keeps crashing. So annoying.,2025-03-18 21:00:59,49,21,#cleanUI,-0.65
189,2,Absolutely love the UX!,2025-03-26 03:00:59,93,41,"#cleanUI,#bug,#love",-0.67
190,5,This app keeps crashing. So annoying.,2025-03-20 06:00:59,88,34,"#cleanUI,#mood,#fail",0.38
191,7,Worst experience ever.,2025-03-17 22:00:59,84,22,#fail,-0.38
192,2,Can’t stop using it!,2025-03-25 05:00:59,110,32,#fail,0.0
193,8,I’m impressed with the speed.,2025-03-25 08:00:59,54,33,"#fail,#design,#UX",-0.91
194,1,Such a smooth interface!,2025-03-20 22:00:59,147,21,"#design,#mood,#tech",-0.05
195,4,Absolutely love the UX!,2025-03-18 20:00:59,30,10,#cleanUI,0.7
196,7,This app keeps crashing. So annoying.,2025-03-18 20:00:59,70,38,"#UX,#mood",-0.87
197,7,Can’t stop using it!,2025-03-27 06:00:59,136,25,"#design,#cleanUI,#social",-0.21
198,7,Great performance on mobile.,2025-03-19 18:00:59,119,45,"#UX,#tech,#design",-0.02
199,8,Loving the new update!,2025-03-18 09:00:59,90,16,"#AI,#love,#cleanUI",0.39
200,5,Loving the new update!,2025-03-21 00:00:59,24,35,"#love,#social",0.24
